Company,MSE,MAE,R2,MAPE
FBRT.TA,3124432.13,1448.119423,-1.657205605,10.180122
FEAT.TA,7970.975971,74.92517972,-3.45067001,1891.220405
FGAS.TA,3147.484596,40.01594331,0.736392667,3.713184057
FIBI.TA,1016379.131,565.3512468,0.325355206,3.479902373
FIBIH.TA,1426006.56,633.5111936,0.155826955,3.689428101
FLYS.TA,11744.361,99.72791363,-25.03383233,148.00502
FORTY.TA,110608.7599,259.2563998,0.985878695,0.920049137
FOX.TA,261807.5719,422.0895284,0.95619673,1.576480068
FRDN.TA,207371.3359,308.774983,0.367556549,6.882176011
FRSX.TA,2030.591373,27.63985245,-415.2994208,293.0905704
FTAL.TA,6829304.841,1465.9428,0.62958458,2.976503746
G107.TA,2069.217252,40.46479842,-24.87826444,97.2386084
GAGR.TA,611.3697703,21.56474134,0.705465392,7.526437509
GAON-M.TA,2563790.726,1131.155517,-0.953994477,2567.295322
GCT.TA,3038.462802,32.72236721,0.89012777,3.207046983
GEFR.TA,12.39940266,2.7270176,0.802215024,4.785306832
GFC-M.TA,217824.2695,270.2170094,0.221384048,2086.188942
GIBUI.TA,1.872960412,1.013420328,0,132.8204865
GILT.TA,1921.595084,33.4577407,0.960324931,1.771933028
GIVO.TA,0.007915207,0.075389159,-5.086609179,30.87256674
GIX.TA,676.0774936,22.94774412,-5.483732839,306.5940891
GKL.TA,24.55574732,2.053626284,0.651992825,2.847124601
GLEN-M.TA,0.000390356,0.015577049,-2.797058143,55.14075188
GLRS.TA,14819535.08,2886.089102,-1.377530347,7.114679735
GLTC.TA,177.1360508,12.33255872,-6.798817442,64.96655971
GLTL.TA,22.33228823,3.268054027,0.782933175,5.01072425
GMLA.TA,13130.1715,77.71244008,0.270332595,142.0369412
GNCL.TA,14149.08359,101.4452911,-19.15862078,160.7108221
GNGR.TA,461.7307251,18.52472812,0.844608287,1.940263499
GNRS.TA,15.39949927,3.374583216,0.701179215,5.465161704
GOHO.TA,308718.7513,521.3452712,-7.31492094,25.61805792
GOLD.TA,67223.48741,133.7750835,0.9322187,1.012495445
GOLF.TA,1221.753294,25.96326518,0.911688858,6.082489788
GOSS.TA,26.43124964,3.776050755,0.9774232,0.784884824
GOTO.TA,47.12601629,5.840627352,-81.59501456,131.049439
GPGB-M.TA,374099.494,270.5182076,-0.241030394,22.07709658
GRAC.TA,2.038661939,1.189857099,0.69860612,9.687986629
GRIN.TA,2.336854159,0.837816394,-0.314169558,7.736179789
GSFI.TA,440018.7912,457.0879614,0.376340236,13.69019347
GUID.TA,61164.43027,148.4513239,-0.568366185,1066.406227
GVYM.TA,805.0232284,21.89645498,0.97987707,0.787246334
HAMAT.TA,50590.25265,170.4060397,-0.791163647,13.73154986
HARL.TA,83615.73847,116.6915646,0.673154633,2.733594107
HDST-M.TA,0.063589391,0.211508992,-2.09151067,61.49666109
HGG.TA,1166.078216,28.38862672,0.971495568,1.719053137
HGGE.TA,1648.326109,30.31631343,0.475351089,6.358947635
HICN.TA,46294.32866,189.733625,-178.8864882,179.0820242
HIPR.TA,23052.03863,108.5937838,0.09547975,5.928664349
HIVE.TA,0.152040483,0.286108116,0,22.87035216
HLAN.TA,1309659.274,739.4980495,-0.029697273,3.428284581
HLMS.TA,1313.268978,21.71138312,0.237229157,4.250231101
HMAM.TA,1760.76562,28.3366398,0.571262762,71.16236311
HMGS.TA,42650.24534,165.7799221,-1.429057144,149.9360414
HOD.TA,3982.593049,43.07618508,0.977227487,1.071485659
HRON.TA,104786357.9,3502.409899,0.668731459,27.01947824
HUMX.TA,10078.82382,94.21184201,-16.25319414,229.4195607
IARG.TA,0.888995836,0.696664469,-2.329826829,71.47884315
ICL.TA,21078.28199,116.8932525,-0.589509911,7.3535175
ICON.TA,52260.26412,210.412616,-66.27201835,48.19879391
IDIN.TA,2318968.488,979.4050904,-0.358512701,8.100165495
IDMO.TA,14600.46887,99.24249199,-0.231597007,25.37772274
IDNT.TA,30471.27669,139.1345065,-1.320576869,1275.993892
IES.TA,43027.02962,160.1795619,0.987271092,0.739701936
IGLD.TA,6218.689952,70.85611471,-4108.141779,1253.863496
ILCO.TA,3187550.245,1365.015003,0.917887065,1.609818736
ILDC.TA,1948.510466,34.92383653,0.96569658,1.092377493
ILDR.TA,974.8070217,24.30592764,0.888093742,3.458288427
ILX.TA,35481.77324,144.4339478,0.861333069,2.222713418
IMCO.TA,828857.7003,830.7671321,-3.805557141,27.88552454
IMED.TA,62957169.07,6987.747061,-59574.15654,76385.23878
INCR.TA,18987.84844,104.5216181,0.544549075,16.42812486
INFR-M.TA,237349.6008,444.9275703,-8.705861746,504725.7172
ININ.TA,296.9876452,9.224440004,0.327586217,3.673630079
INRM.TA,1286.56297,18.08603038,0.964489721,1.375045129
INTO.TA,38064.04313,174.8927802,-1.734215088,72.04514625
INTR.TA,12756559.61,2753.814446,-0.572655913,385.0853222
ISCN.TA,15683.10439,112.2095688,-0.102689683,8.108320766
ISHI.TA,8463.112693,68.79163294,0.988831086,1.031337803
ISI.TA,686.5266832,20.07699313,0.957329308,1.578817133
ISOP.TA,0.000234673,0.011263538,0.931904191,1.540321825
ISRA.TA,0.047675543,0.172242335,-1.523553849,10.33344073
ISRG.TA,53.51621999,5.197447445,0.833655515,3.289030971
ISRO.TA,151170.1849,288.691608,0.583371453,3.486486991
ISRS.TA,36884616.42,3100.291617,-0.032469031,3.807376156
ISTA.TA,15577.00156,94.83899221,0.97995661,1.248650004
JBNK.TA,19956.79569,80.52237338,-0.056734586,5.533327218
JCFN.TA,59055.52963,167.527188,0.206314551,8.857493779
JNGO.TA,48947.81554,146.2675209,-16.86303523,139.1566021
KAFR.TA,11442.37536,52.48020894,0.941487689,2.123269437
KARE.TA,227.0278014,8.476268471,0.891625219,1.725693845
KDST.TA,35457.69863,168.4654352,0.40289436,28.38379428
KEN.TA,13811.17643,83.16755005,0.976323971,0.891442231
KLIL.TA,82261.84462,222.411129,0.982589184,1.090624947
KMDA.TA,436.8529001,16.19654732,0.966980182,0.772582614
KNFM.TA,8218.962256,50.55552618,0.693864028,4.034688171
KRDI.TA,8.06829591,1.976571742,0.990684121,0.810984742
KRUR.TA,10000.98353,79.85607141,0.945807547,1.258519323
KSTN.TA,109.1717575,7.006579955,0.943133775,1.369916842
LAHAV.TA,22.1674111,3.771310994,0.988254317,1.042477824
LBRA.TA,34842.12052,110.2499527,-0.099604874,15.77649345
LCTX.TA,0.059719317,0.151511486,0.886674734,5.52248734
LEOF.TA,2447.629335,43.86769512,-1.271826526,17.83471962
LEVI.TA,184219.5645,294.6382189,0.987983098,0.975105644
LHIS.TA,151508.0096,315.5185274,-0.372774493,150.5493625
LODZ.TA,258126.6805,151.0263978,0.203179242,511.6791351
LPHL.TA,0.002334889,0.040376626,0.227393539,3.704150729
LPSN.TA,647820.5598,741.0413523,-4.834013425,230.5096916
LSCO.TA,21.00492542,3.088081694,0.981232681,0.988452558
LUDN.TA,132589.9586,280.4655752,-1.373167896,15.85533753
LUMI.TA,241444.0435,294.0395743,0.01184909,7.822349216
LURO.TA,2308.126531,16.73061224,-0.111564965,0.857268903
LUZN.TA,786.7184463,18.05497006,0.477584506,7.262773986
LVPR.TA,10579.75354,82.68799972,0.980043186,1.340294142
MAXO.TA,839.8569278,19.32776427,0.963061285,1.964970641
MCLL.TA,1384.382821,23.3304978,0.888125175,3.361699646
MCMN.TA,33877.30108,114.3223304,0.993234275,0.63360723
MCRNT.TA,980.5458869,29.30195977,-13.49343616,16.90291738
MDIN.TA,0.165917868,0.316083333,-1.10728806,19.77236279
MDPR.TA,38.07475953,4.564692116,0.987055704,0.853038724
MDTR.TA,81.84127245,7.342156713,0.984487871,0.871585275
MEDN.TA,12.2950097,2.670383483,0.869573582,1.654542218
MGDL.TA,4330.465271,40.65078248,0.308815737,7.250900941
MGIC.TA,3316.164638,44.20691705,0.958966145,1.108771359
MGOR.TA,10711.77819,79.61542875,0.986347767,0.849391622
MGRT.TA,94.9735842,7.929381515,0.975686495,1.879661975
MIA.TA,4.132338962,1.48011978,0.902844806,5.610702679
MIFT.TA,3698265.534,1699.76447,-1399.65597,744.337567
MISH.TA,15687987.6,3221.851454,-1.369872711,20.18192325
MLD.TA,0.022728783,0.14452373,-15.57282612,647.7788345
MLRN.TA,454.3998219,17.04338527,0.897803888,3.033046593
MLSR.TA,4524298.218,1197.543568,0.067226143,4.00083948
MLTM.TA,8129.244008,67.80922248,0.990011632,1.174607911
MMHD.TA,4722343.773,1390.431981,-0.793822276,12.03033745
MNIF.TA,42016.98673,125.9849886,-0.115923085,8.910139892
MNIN.TA,392.3648809,11.2331833,0.984404192,1.093533295
MNRT.TA,19.05249958,2.4836106,0.903368531,1.376001284
MPRS.TA,2743.187455,35.62254791,-0.836250235,48.30693977
MRG.TA,93646.2437,192.0190147,-0.222799714,27.60335885
MRHL.TA,394.2601718,11.95710558,-0.182817434,293.4157816
MSBI.TA,68.45705259,5.826207466,0.622814809,4.934181652
MSHR.TA,44.308704,5.133767858,0.941669955,0.732249617
MSKE.TA,1231.165218,21.81425435,0.164549747,10.62755096
MSLA.TA,297.4038074,12.48257765,0.957873905,1.008263252
MSVT.TA,106620.3718,262.4077546,-1.73222002,168.3183606
MTLF.TA,961.4369669,22.69194923,0.471846822,6.162544205
MTRN.TA,2170188.089,1143.776467,-0.377135761,104.6245822
MTRX.TA,19334.41643,76.55232862,0.933211931,0.998873243
MVNE.TA,82.28939005,7.128433661,0.983076372,0.748651292
MYDS.TA,99.33487825,4.337786431,0.35369386,449.0525481
MZTF.TA,3150870.839,1333.96008,-1.627792391,9.256491768
NAWI.TA,176977.9032,222.9778912,0.026384416,6.943401525
