Ticker,Day,Forecast
AMAN.TA,Day_5,1557.127319
AMAN.TA,Day_6,1555.322021
AMAN.TA,Day_7,1556.229004
AMAN.TA,Day_8,1554.647705
AMAN.TA,Day_9,1546.401001
AMAN.TA,Day_10,1564.191528
AMAN.TA,Day_11,1549.23999
AMAN.TA,Day_12,1572.668335
AMAN.TA,Day_13,1597.775757
AMAN.TA,Day_14,1604.414917
AMAN.TA,Day_15,1643.859985
AMAN.TA,Day_16,1652.070679
AMAN.TA,Day_17,1609.438721
AMAN.TA,Day_18,1579.493042
AMAN.TA,Day_19,1580.002197
AMAN.TA,Day_20,1597.56311
AMAN.TA,Day_21,1607.57605
AMAN.TA,Day_22,1601.627319
AMAN.TA,Day_23,1579.054321
AMAN.TA,Day_24,1555.960205
AMAN.TA,Day_25,1515.671631
AMAN.TA,Day_26,1501.291016
AMAN.TA,Day_27,1508.983765
AMAN.TA,Day_28,1533.223999
AMAN.TA,Day_29,1560.299805
AMAN.TA,Day_30,1555.279663
AMD.TA,Day_1,1067.257935
AMD.TA,Day_2,1067.269653
AMD.TA,Day_3,1070.419556
AMD.TA,Day_4,1070.616699
AMD.TA,Day_5,1073.290039
AMD.TA,Day_6,1072.472412
AMD.TA,Day_7,1073.841064
AMD.TA,Day_8,1090.542725
AMD.TA,Day_9,1093.35498
AMD.TA,Day_10,1092.328491
AMD.TA,Day_11,1075.204102
AMD.TA,Day_12,1073.536133
AMD.TA,Day_13,1076.302734
AMD.TA,Day_14,1076.802979
AMD.TA,Day_15,1075.290405
AMD.TA,Day_16,1073.292358
AMD.TA,Day_17,1070.471924
AMD.TA,Day_18,1071.036621
AMD.TA,Day_19,1072.303955
AMD.TA,Day_20,1074.003662
AMD.TA,Day_21,1077.150146
AMD.TA,Day_22,1071.698608
AMD.TA,Day_23,1073.196777
AMD.TA,Day_24,1070.476685
AMD.TA,Day_25,1071.349731
AMD.TA,Day_26,1074.011353
AMD.TA,Day_27,1071.327393
AMD.TA,Day_28,1069.870728
AMD.TA,Day_29,1087.584351
AMD.TA,Day_30,1091.509888
AMDA.TA,Day_1,2.398018837
AMDA.TA,Day_2,2.411419392
AMDA.TA,Day_3,2.489663363
AMDA.TA,Day_4,2.404238701
AMDA.TA,Day_5,2.423394203
AMDA.TA,Day_6,2.496963024
AMDA.TA,Day_7,2.502143621
AMDA.TA,Day_8,2.500700235
AMDA.TA,Day_9,2.507168293
AMDA.TA,Day_10,2.49573493
AMDA.TA,Day_11,2.500711679
AMDA.TA,Day_12,2.494826555
AMDA.TA,Day_13,2.274306536
AMDA.TA,Day_14,2.176710367
AMDA.TA,Day_15,2.26770854
AMDA.TA,Day_16,2.269407988
AMDA.TA,Day_17,2.25614357
AMDA.TA,Day_18,2.243018627
AMDA.TA,Day_19,2.255495787
AMDA.TA,Day_20,2.188813686
AMDA.TA,Day_21,2.208653688
AMDA.TA,Day_22,2.270438671
AMDA.TA,Day_23,2.287478924
AMDA.TA,Day_24,2.352651119
AMDA.TA,Day_25,2.363547087
