Company,MSE,MAE,R2,MAPE
MLD.TA,0.289540389,0.191037833,0.991236937,4.512064631
MLRN.TA,152.5678293,8.349657903,0.910731323,1.538988381
MLSR.TA,174733.2175,332.7035532,0.906903408,1.268627515
MLTM.TA,11658.72111,77.64971939,0.968161954,1.426284576
MMHD.TA,25826.63973,126.1692257,0.961532331,1.351395585
MNIF.TA,375.3193853,15.03459517,0.97255887,1.285393046
MNIN.TA,279.1375714,11.28580228,0.957496477,1.357082135
MNRT.TA,8.045261681,2.26487479,0.908407078,1.400397525
MPRS.TA,2.480755298,0.556968746,0.95787019,0.694149508
MRG.TA,190.3625135,8.519989457,0.993737462,1.743489072
MRHL.TA,9.966638655,1.517647059,0.888203585,1.667927246
MSBI.TA,3.674172982,1.40202567,0.984911209,1.356562221
MSHR.TA,130.4525179,7.765897843,0.859591956,1.100737864
MSKE.TA,48.29796431,5.412047467,0.96347006,2.10575722
MSLA.TA,654.9838427,16.89494185,0.940624356,1.411694088
MSVT.TA,169.0311693,8.077595636,0.995220386,2.534449426
MTLF.TA,138.1626045,7.50956513,0.947325218,1.807596424
MTRN.TA,8330.927986,58.74982101,0.994581091,2.611633422
MTRX.TA,13172.92509,90.93581527,0.90696647,1.287759901
MVNE.TA,251.9632538,12.73479328,0.909749731,1.359970725
MYDS.TA,3.568865546,1.015546218,0.858374402,2.037127168
MZTF.TA,50526.22107,183.4581933,0.85407579,1.380908469
NAWI.TA,1308.991351,26.06243511,0.980674656,1.0580566
NFTA.TA,1543.57563,28.02941176,0.952232872,1.406697589
NICE.TA,2786373.109,1176.134454,0.971363227,1.6186862
NISA.TA,602.0124685,14.99054589,0.978208738,1.116696012
NOFR.TA,30658.05599,137.8679388,0.772612551,1.588974692
NRGN.TA,263.0289768,9.963673204,0.942329085,2.466460542
NSTR.TA,678.9964627,20.03901806,0.949640109,2.11831713
NTGR.TA,296.3047515,12.64423287,0.976209957,1.2234987
NTML.TA,10727.29243,75.80952687,0.983384192,1.422976721
NTNB.TA,9.597936896,2.296955726,0.907083463,1.108973424
NTO.TA,11087.96307,71.31106149,0.974195934,1.12244671
NURI.TA,2580.466695,29.77142857,0.984555185,2.174673784
NVLG.TA,9.019855512,2.007498164,0.871224362,1.388810719
NVMI.TA,3813163.866,1322.352941,0.979004335,1.931973988
NVPT.TA,8780.075231,65.07008759,0.988297583,1.534204181
NWMD.TA,243.7754875,12.52945832,0.902578788,1.361875307
NXFR.TA,631.6705825,15.41017973,0.954473802,3.727807331
NXGN.TA,14.52413261,1.793038789,0.975917587,1.603124367
NXSN.TA,15339.03565,99.39874789,0.938774091,2.119691891
NXTG.TA,13.44529947,1.889194131,0.944874901,3.221595822
NXTM.TA,174.6188264,8.176128628,0.966404799,1.161065421
NYAX.TA,34810.46471,139.5352941,0.940819482,1.521532868
ONE.TA,9394.826773,75.36764706,0.90074188,1.570637717
OPAL.TA,10.50108217,2.152694349,0.952304356,1.45510235
OPCE.TA,2995.410299,41.36658095,0.92231773,1.581587117
OPK.TA,349.1224159,12.35628263,0.951678049,2.585690596
ORA.TA,367.3941597,13.64327731,0.995023087,2.597801248
ORAD.TA,4.540923431,1.259835943,0.890128964,2.169174431
ORBI.TA,2035.755896,33.06893763,0.964632379,1.384878285
ORIN.TA,2619.435335,30.4670509,0.942128905,1.742563409
ORL.TA,4.42437724,1.605866718,0.967294756,1.606993403
ORMP.TA,1153.580504,23.11680672,0.895935517,2.464154099
ORON.TA,134.6629899,8.219610854,0.98912252,1.224677337
ORTC.TA,249.1630682,7.612237624,0.990468874,0.55558501
OVRS.TA,49.42746396,4.414353063,0.940843871,1.167193691
PAYT.TA,16769.24769,65.00386555,0.980258434,1.180256992
PAZ.TA,399800.2422,464.2287501,0.978180136,1.441866209
PCBT.TA,129.6088668,7.469154172,0.987967168,1.787782992
PEN.TA,5.081654098,1.636064071,0.970196179,1.13013837
PERI.TA,79832.4301,134.9740065,0.992603958,2.295202642
PHOE.TA,3933.707107,48.83243066,0.920854703,1.354442356
PHTM.TA,2985.465416,33.69293567,0.938672387,1.477637925
PLAZ-L.TA,195.3348414,4.140986365,0.941869069,2.646368355
PLCR.TA,139.2258766,5.034695897,0.885049684,1.328121855
PLNT.TA,82.99702255,3.921816604,0.961409906,1.386587829
PLRM.TA,5100.693279,58.3295571,0.869049549,0.886641771
PLSN.TA,47598.97352,160.9792101,0.888841944,1.176650967
PLUR.TA,6105.442072,56.23583968,0.921899208,2.730928384
PMCN.TA,190.0643798,4.708307342,0.930153022,2.408195456
PMNT.TA,37.18576323,4.200066225,0.946726282,1.504014296
PMVM.TA,858.8690509,16.99166185,0.964863706,4.126520313
POLI.TA,2074.501241,37.37483193,0.96162325,1.140135689
POLP.TA,203.7666751,10.63135059,0.876205821,1.005917018
POLY.TA,3600.294222,41.98210593,0.954397788,1.149132367
PPBT.TA,1.831149403,0.834835574,0.975987538,3.759081135
PPIL.TA,37.77431505,2.709671234,0.989338115,0.555898189
PRIM.TA,370.5485681,10.73715591,0.976349614,2.707361652
PRKM.TA,150.7556715,8.46582041,0.990551578,1.526133648
PRMG.TA,339.715589,8.831612826,0.96845316,0.819972272
PRPD.TA,3321.792824,37.79858305,0.921189902,1.880699027
PRSK.TA,38001.10779,154.119503,0.901789139,1.821162737
PRTC.TA,250174.0477,370.1484544,0.977711006,2.211906562
PTBL.TA,275841.328,397.7979012,0.955029547,1.991387565
PTCH.TA,33.68627258,4.140602879,0.989759105,1.764649983
PTNR.TA,1054.378151,25.1092437,0.866322788,1.531626739
PTX.TA,2.203151261,0.710504202,0.984841692,1.017637736
PULS.TA,166.4330675,5.1703744,0.934882999,1.294812745
QLRD.TA,3633.501393,40.96874429,0.956539807,1.332193868
QLTU.TA,89043.07497,220.2985376,0.993582225,1.881678895
QNCO.TA,173.5544844,5.868239117,0.960043439,1.695202158
RANI.TA,50.44683536,5.309255755,0.902205859,1.851422132
RATI.TA,23.2297288,3.743511429,0.876578074,1.3683835
RAVD.TA,259.2425697,8.621894567,0.945724575,1.166106311
RAYG-M.TA,8.678532108,1.836861774,0.969238145,2.416115636
REKA.TA,1049.47479,21.37394958,0.903052193,1.514500202
RIMO.TA,6073.28054,53.78117647,0.961945562,1.169102599
RIT1.TA,673.1790542,20.69323529,0.901788168,1.381098129
RLCO.TA,3619.496734,42.95633816,0.95892673,1.470947043
RMLI.TA,58106.02651,174.668193,0.907903785,0.862926575
RMN.TA,220.2809225,10.34811213,0.97861472,0.957105162
RMON.TA,5219.259782,51.23412421,0.931605851,1.682692811
ROBO.TA,9.201640778,1.839979884,0.966446515,1.867147591
ROTS.TA,4462.064853,49.20642071,0.98446299,1.358518885
RPAC.TA,1324.312951,25.89845786,0.940033491,1.066665308
RSEL.TA,289.801144,11.98011345,0.932625967,1.873535154
RTEN.TA,107.2901478,6.503408603,0.953045217,2.460738449
RTLS.TA,26484.70068,126.3430835,0.975814491,1.828435747
RTMD-L.TA,2.865490778,0.599313408,0.974295469,1.807669363
RTPT.TA,1.031008403,0.418487395,0.946967846,2.3019411
RVL.TA,22.6288303,3.264415445,0.984988629,1.41871
RZR.TA,1354.411181,25.78076847,0.881538121,5.151983296
SAE.TA,1699.171546,27.86310924,0.993321885,1.165799079
SANO1.TA,243344.3835,322.6220547,0.966441925,1.094380804
SARN.TA,2.574706867,0.99903992,0.85579169,1.464100035
SBEN.TA,39.94736364,4.815454545,0.921809247,1.932189692
SCC.TA,8.922863927,1.845093473,0.982572543,3.215761626
SCDX.TA,32.97528997,3.965303404,0.827920525,1.418516595
SCOP.TA,38866.23172,152.0263122,0.939261894,1.357988909
SEMG.TA,30.06746962,3.779032621,0.946677445,2.137898649
SFRN.TA,128.2810152,8.892380105,0.989464623,1.30223633
SHAN.TA,25.64617203,3.128697899,0.91075411,0.889687896
SHGR.TA,253.9236975,11.42184874,0.983896416,1.335473371
SHMM.TA,36.85964044,3.759263378,0.912425973,3.273856874
SHNP.TA,355.3954636,13.57719569,0.980972416,1.160069193
SHOM.TA,117.7172697,7.248381638,0.959327592,1.468951102
SKBN.TA,469.6063348,16.94236542,0.940476758,1.91255595
SKLN.TA,916.8721975,20.27735618,0.991333481,1.020914813
SLARL.TA,141.6981416,9.649951517,0.935735658,1.349471836
SLRM.TA,394.1700514,14.2409358,0.981658003,4.651005086
SMAG.TA,291.2006519,5.967149239,0.887913635,1.401370722
SMNR.TA,946.8689986,19.8233254,0.986786271,1.113241116
SMT.TA,13298.58971,92.422682,0.921988119,1.904923707
SNCM.TA,2.469365295,1.060758242,0.95336961,1.087201817
SNEL.TA,1712.502126,20.60957505,0.964279036,1.36600946
SNFL.TA,121.6196016,7.096581542,0.914241278,1.233366747
SOFW.TA,497.6084213,10.51762917,0.949501197,0.590324708
SOLR.TA,3002.820971,34.49892512,0.808158274,1.061165797
SONO.TA,16.42805185,2.696143125,0.980210846,3.558080896
